"PASSENGERS","ORIGIN","DEST",
3389.00,"GDL","IAH",
3390.00,"JFK","LIR",
3390.00,"SAN","YYZ",
3393.00,"ORD","YEG",
3393.00,"MCO","MBJ",
3394.00,"YYC","ORD",
3394.00,"EWR","NAS",
3395.00,"DTW","MEX",
3395.00,"CUN","IAD",
3395.00,"FLL","POS",
3396.00,"LIM","LAX",
3397.00,"JFK","LIR",
3397.00,"UVF","JFK",
3398.00,"PHX","MZT",
3398.00,"SLC","YYC",
3398.00,"LAX","MZT",
3399.00,"YHZ","EWR",
3399.00,"PHL","MUC",
3399.00,"MDW","CUN",
3399.00,"ZRH","PHL",
3399.00,"ORD","YOW",
3399.00,"GCM","IAH",
3400.00,"MIA","TXL",
3400.00,"MBJ","FLL",
3400.00,"PHL","SXM",
3400.00,"SJD","ATL",
3401.00,"GDL","MDW",
3401.00,"SNA","MEX",
3401.00,"JFK","YYC",
3401.00,"SEA","HND",
3401.00,"JFK","JED",
3402.00,"LAS","MAN",
3402.00,"MNL","HNL",
3402.00,"MIA","HAV",
3402.00,"PUJ","SJU",
3402.00,"LIM","JFK",
3403.00,"GDL","PHX",
3403.00,"GDL","PHX",
3403.00,"LAX","PVR",
3403.00,"MUC","ORD",
3403.00,"YYZ","EWR",
3404.00,"SJO","CLT",
3404.00,"ATL","SJD",
3404.00,"YVR","ANC",
3405.00,"CUN","ORD",
3405.00,"RUH","JFK",
3405.00,"DEN","SJD",
3405.00,"BSB","MIA",
3406.00,"LAS","YUL",
3406.00,"REC","MIA",
3407.00,"MBJ","BWI",
3408.00,"JFK","YUL",
3408.00,"JFK","BDA",
3408.00,"EWR","YUL",
3408.00,"UIO","IAH",
3409.00,"BZE","MIA",
3409.00,"JFK","SJO",
3409.00,"ATL","SDQ",
3410.00,"DTW","NGO",
3410.00,"SFO","NRT",
3411.00,"HNL","MEL",
3411.00,"SAL","JFK",
3411.00,"GUM","NGO",
3411.00,"YYC","DEN",
3411.00,"PHL","YOW",
3411.00,"BRU","PHL",
3411.00,"IAH","CCS",
3412.00,"YEG","MSP",
3412.00,"BWI","YYZ",
3412.00,"MEX","LAS",
3412.00,"MIA","BSB",
3412.00,"MEX","IAD",
3414.00,"YYC","OGG",
3414.00,"EWR","BDA",
3414.00,"SAN","YYZ",
3415.00,"JFK","MBJ",
3415.00,"YQB","JFK",
3415.00,"PHL","ZRH",
3415.00,"EDI","PHL",
3416.00,"BDA","PHL",
3416.00,"LAX","MLM",
3416.00,"YVR","PDX",
3417.00,"DFW","ICN",
3417.00,"EWR","MBJ",
3417.00,"BOS","SDQ",
3418.00,"MBJ","ATL",
3418.00,"LAS","YVR",
3419.00,"GDL","ONT",
3419.00,"MEX","DTW",
3419.00,"JFK","YVR",
3419.00,"DUB","PHL",
3419.00,"PEK","SEA",
3420.00,"SAT","MEX",
3420.00,"KIN","ATL",
3420.00,"BJX","LAX",
3421.00,"YVR","PHX",
3421.00,"FLL","KIN",
3422.00,"LGW","JFK",
3422.00,"YYC","ORD",
3422.00,"SEA","NRT",
3422.00,"PUJ","BWI",
3422.00,"BWI","NAS",
3423.00,"DCA","YYZ",
3423.00,"FLL","SJO",
3423.00,"MBJ","JFK",
3424.00,"MAN","ORD",
3425.00,"MCO","SDQ",
3425.00,"ANU","EWR",
3425.00,"LAX","LIM",
3426.00,"BOS","NAS",
3426.00,"GDL","PHX",
3427.00,"MSP","PUJ",
3427.00,"FRA","FLL",
3428.00,"MIA","CTG",
3428.00,"HNL","AKL",
3428.00,"SAP","ATL",
3429.00,"IAH","GDL",
3429.00,"MEX","LAS",
3429.00,"YYZ","JFK",
3430.00,"JFK","JED",
3430.00,"CMN","JFK",
3430.00,"SIN","IAH",
3430.00,"DEN","CUN",
3430.00,"YUL","EWR",
3430.00,"MIA","MAR",
3431.00,"JFK","LIR",
3431.00,"IAH","MEX",
3431.00,"CDG","IAH",
3431.00,"YUL","LGA",
3431.00,"BDA","JFK",
3431.00,"MAN","IAD",
3432.00,"CUN","SFO",
3432.00,"BRU","PHL",
3432.00,"MIA","BDA",
3432.00,"ANU","MIA",
3432.00,"JFK","MBJ",
3432.00,"JFK","SAL",
3432.00,"BWI","YYZ",
3433.00,"BOG","DFW",
3433.00,"JFK","SAL",
3433.00,"JFK","WAW",
3433.00,"PHX","GDL",
3433.00,"IAD","AMS",
3433.00,"MIA","CLO",
3435.00,"JFK","CTG",
3436.00,"LIR","MIA",
3436.00,"ATL","SXM",
3437.00,"JFK","JED",
3437.00,"CUR","MIA",
3438.00,"PHL","AMS",
3438.00,"MAN","MCO",
3438.00,"OGG","YVR",
3438.00,"ATL","KIN",
3438.00,"JFK","LGW",
3439.00,"JFK","ANU",
3439.00,"MIA","CLO",
3439.00,"PDX","YVR",
3439.00,"ATL","GUA",
3440.00,"MIA","CLO",
3440.00,"GDL","LAX",
3440.00,"YYZ","JFK",
3440.00,"YUL","LAS",
3441.00,"UIO","IAH",
3441.00,"MBJ","ATL",
3441.00,"LIM","EWR",
3441.00,"JFK","KIN",
3441.00,"EWR","YQB",
3442.00,"MEX","SNA",
3443.00,"SAN","YYZ",
3443.00,"SAL","EWR",
3443.00,"CUN","IAH",
3444.00,"SAT","MEX",
3444.00,"MAN","LAS",
3444.00,"YVR","SEA",
3444.00,"MEX","ORD",
3444.00,"EIS","SJU",
3444.00,"JED","JFK",
3445.00,"BWI","YYZ",
3446.00,"ATL","PTY",
3446.00,"CZM","DFW",
3446.00,"JED","IAD",
3446.00,"JFK","POP",
3447.00,"YUL","EWR",
3447.00,"SFO","SJD",
3447.00,"MSP","YVR",
3448.00,"LAS","MAN",
3448.00,"SJD","SAN",
3448.00,"SEA","PVG",
3448.00,"ORD","DUS",
3448.00,"GCM","ATL",
3449.00,"MAN","ATL",
3449.00,"GDL","PHX",
3449.00,"CUN","DEN",
3449.00,"MCO","MBJ",
3449.00,"YYC","MSP",
3449.00,"FLL","SDQ",
3450.00,"DFW","MBJ",
3450.00,"PVR","LAX",
3450.00,"ATL","SAL",
3451.00,"SEA","YLW",
3451.00,"YYZ","EWR",
3452.00,"YVR","PDX",
3452.00,"YYC","ORD",
3452.00,"LAX","MLM",
3452.00,"PHX","YYZ",
3453.00,"IAH","MEX",
3453.00,"YYZ","PHL",
3453.00,"AKL","HNL",
3454.00,"MIA","YYZ",
3454.00,"IAH","GCM",
3454.00,"YUL","DFW",
3455.00,"SJD","ATL",
3455.00,"SJC","GDL",
3455.00,"SEA","YVR",
3456.00,"FGI","PPG",
3456.00,"BSB","MIA",
3457.00,"YOW","DTW",
3457.00,"MEX","ORD",
3457.00,"KIN","JFK",
3458.00,"MCO","SDQ",
3458.00,"MNL","HNL",
3458.00,"IAD","YOW",
3458.00,"YVR","PSP",
3459.00,"ORD","PUJ",
3459.00,"GVA","EWR",
3460.00,"ORD","MEX",
3460.00,"SFO","HND",
3461.00,"AUA","PHL",
3461.00,"MSP","YUL",
3461.00,"MBJ","ATL",
3461.00,"ATL","SJD",
3461.00,"ATL","GDL",
3462.00,"JED","IAD",
3462.00,"MNL","HNL",
3462.00,"MBJ","MCO",
3463.00,"MIA","MAO",
3463.00,"DTW","YUL",
3463.00,"CLT","MEX",
3464.00,"YYZ","DTW",
3465.00,"ICN","IAH",
3465.00,"BRU","IAD",
3465.00,"YYC","SEA",
3466.00,"YOW","EWR",
3466.00,"BOS","SDQ",
3466.00,"JFK","YYC",
3467.00,"GVA","EWR",
3467.00,"MDE","FLL",
3467.00,"GDL","PHX",
3467.00,"MLM","LAX",
3469.00,"MEX","DTW",
3469.00,"IST","BOS",
3469.00,"YLW","SEA",
3469.00,"SFO","SJD",
3470.00,"LAX","LIM",
3470.00,"VIE","ORD",
3470.00,"YYZ","PHX",
3471.00,"YYZ","BWI",
3472.00,"YYZ","TPA",
3472.00,"MEX","ORD",
3472.00,"YYZ","EWR",
3472.00,"SNA","MEX",
3472.00,"ORD","AMM",
3472.00,"SJC","NRT",
3473.00,"BCN","JFK",
3473.00,"YYZ","IAD",
3474.00,"MAO","MIA",
3474.00,"FLL","POS",
3474.00,"YOW","DTW",
3475.00,"PLS","EWR",
3475.00,"ORD","MUC",
3475.00,"DUB","IAD",
3476.00,"YEG","MSP",
3476.00,"YUL","LGA",
3476.00,"BOG","EWR",
3476.00,"PHL","YQB",
3477.00,"MIA","STI",
3477.00,"DEN","CUN",
3477.00,"PEK","ORD",
3478.00,"JFK","GEO",
3478.00,"BOG","FLL",
3478.00,"BJX","DFW",
3478.00,"PEK","SEA",
3478.00,"YUL","MSP",
3479.00,"LIR","JFK",
3479.00,"MIA","TGU",
3480.00,"MEX","IAD",
3480.00,"RUH","IAD",
3480.00,"MKE","CUN",
3480.00,"GIG","CLT",
3481.00,"PHL","GLA",
3481.00,"GUM","KIX",
3481.00,"SAL","ATL",
3482.00,"SLC","YYC",
3482.00,"SJD","LAX",
3482.00,"SJD","SFO",
3482.00,"SEA","PEK",
3483.00,"MEX","IAD",
3483.00,"CUN","IAD",
3483.00,"YOW","IAD",
3483.00,"SJD","SFO",
3484.00,"STI","EWR",
3484.00,"FLL","SDQ",
3484.00,"PVR","SFO",
3484.00,"AKL","HNL",
3484.00,"SAL","ATL",
3484.00,"YYC","LAS",
3485.00,"PUJ","FLL",
3485.00,"EWR","ORY",
3487.00,"BWI","AUA",
3489.00,"MCO","SJO",
3489.00,"POA","MIA",
3489.00,"MAD","LAX",
3489.00,"JFK","BCN",
3489.00,"MEX","ORD",
3489.00,"LAX","MEL",
3489.00,"YHZ","LGA",
3491.00,"RTB","IAH",
3491.00,"FLL","MDE",
3491.00,"UIO","ATL",
3491.00,"HEL","ORD",
3492.00,"OGG","YYC",
3492.00,"MIA","LIS",
3492.00,"NAS","BOS",
3492.00,"ATL","PLS",
3492.00,"ZRH","PHL",
3493.00,"ATL","CCS",
3493.00,"JFK","ZRH",
3493.00,"SLC","CDG",
3494.00,"ZRH","EWR",
3494.00,"MBJ","ORD",
3495.00,"FRA","SEA",
3495.00,"BOG","ATL",
3495.00,"LHR","CLT",
3496.00,"JFK","TXL",
3496.00,"YVR","ANC",
3497.00,"CUN","DFW",
3497.00,"SEA","FRA",
3497.00,"GDL","IAH",
3497.00,"SFO","HKG",
3497.00,"SAL","ATL",
3497.00,"EWR","YYZ",
3498.00,"LAX","MAD",
3498.00,"MIA","BSB",
3498.00,"YWG","MSP",
3499.00,"MSP","YXE",
3499.00,"DUS","ORD",
3499.00,"MEX","CLT",
3500.00,"CUN","STL",
3500.00,"JFK","LIM",
3500.00,"YYC","JFK",
3500.00,"AGP","JFK",
3501.00,"MAD","LAX",
3501.00,"SJO","FLL",
3502.00,"ORD","YYC",
3502.00,"ORD","MEX",
3502.00,"EWR","ZRH",
3502.00,"YYZ","ORD",
3502.00,"JED","IAD",
3503.00,"YVR","JFK",
3503.00,"YOW","MCO",
3503.00,"YOW","DTW",
3503.00,"SEA","CDG",
3504.00,"YLW","SEA",
3504.00,"MIA","LIR",
3504.00,"BSB","MIA",
3504.00,"BZE","DFW",
3504.00,"YVR","LAS",
3504.00,"YEG","LAX",
3505.00,"PHL","YOW",
3505.00,"ORD","PTY",
3505.00,"EWR","ARN",
3505.00,"HEL","ORD",
3506.00,"BSB","MIA",
3507.00,"SJC","GDL",
3507.00,"YUL","JFK",
3508.00,"ARN","ORD",
3508.00,"PHL","BRU",
3508.00,"PHX","YYZ",
3508.00,"HNL","SYD",
3508.00,"MIA","BSB",
3509.00,"PDL","BOS",
3509.00,"SFO","CPH",
3509.00,"IAH","CCS",
3509.00,"MIA","HAV",
3510.00,"YYC","SFO",
3510.00,"CUN","MDW",
3510.00,"MAD","LAX",
3511.00,"YHZ","EWR",
3511.00,"YQB","EWR",
3511.00,"YUL","JFK",
3511.00,"PHL","ZRH",
3512.00,"LAX","MZT",
3512.00,"CUN","DEN",
3512.00,"JFK","JED",
3512.00,"EWR","STI",
3513.00,"ANU","MIA",
3513.00,"SAT","MEX",
3513.00,"GUA","LAX",
3514.00,"JFK","YUL",
3514.00,"JFK","BDA",
3514.00,"YQB","PHL",
3514.00,"SJD","SJC",
3514.00,"IAD","YOW",
3514.00,"SVO","IAD",
3514.00,"CUR","MIA",
3514.00,"PAP","JFK",
3514.00,"KWI","JFK",
3514.00,"SNN","EWR",
3514.00,"LAX","GDL",
3514.00,"ORD","EDI",
3515.00,"BOM","EWR",
3516.00,"DFW","YEG",
3516.00,"ORD","CPH",
3516.00,"PVR","MSP",
3516.00,"YEG","IAH",
3517.00,"ATL","GDL",
3517.00,"FLL","PUJ",
3517.00,"MIA","BSB",
3517.00,"BOS","BDA",
3518.00,"MAN","LAS",
3518.00,"MAN","LAS",
3518.00,"SAL","EWR",
3518.00,"LAS","YYC",
3519.00,"JFK","MXP",
3519.00,"YYC","OGG",
3519.00,"SNN","JFK",
3520.00,"MSP","YYC",
3520.00,"MSP","YEG",
3520.00,"LAX","LHR",
3520.00,"GDL","LAX",
3520.00,"PTY","BOS",
3520.00,"MEX","SAT",
3520.00,"FLL","SDQ",
3520.00,"GUM","NGO",
3521.00,"DFW","LIR",
3521.00,"ATL","MGA",
3521.00,"JFK","PAP",
3521.00,"EWR","BOM",
3521.00,"CCS","ATL",
3522.00,"SJD","ATL",
3522.00,"MIA","BAQ",
3522.00,"YYC","SAN",
3522.00,"YEG","PHX",
3522.00,"GLA","MCO",
3523.00,"MIA","BSB",
3523.00,"JFK","AUA",
3523.00,"PHL","SXM",
3523.00,"TXL","JFK",
3524.00,"YOW","FLL",
3524.00,"PHL","YYZ",
3525.00,"ORD","WAW",
3525.00,"BDA","MIA",
3525.00,"YYZ","BWI",
3525.00,"SEA","PEK",
3526.00,"JFK","KIN",
3526.00,"MIA","STI",
3526.00,"PHL","MAD",
3526.00,"YYC","SEA",
3526.00,"BOS","IST",
3526.00,"SCL","LAX",
3527.00,"MNL","HNL",
3527.00,"MIA","STI",
3527.00,"UVF","JFK",
3527.00,"ORD","GDL",
3528.00,"YYC","LAS",
3528.00,"YYC","JFK",
3528.00,"MID","IAH",
3528.00,"BOS","MAD",
3529.00,"NRT","SFO",
3529.00,"MIA","LIS",
3529.00,"YEG","SFO",
3530.00,"MCO","BOG",
3530.00,"YUL","DTW",
3530.00,"SDQ","BOS",
3531.00,"SPN","KIX",
3531.00,"CCS","IAH",
3531.00,"LAX","YEG",
3531.00,"EWR","NAS",
3531.00,"DUS","ORD",
3532.00,"LAX","MEX",
3532.00,"JFK","ZRH",
3532.00,"YYC","LAS",
3532.00,"IAD","YUL",
3532.00,"SNA","SJD",
3532.00,"SJC","SJD",
3532.00,"ORD","YYC",
3533.00,"ORD","MUC",
3534.00,"SEA","NRT",
3534.00,"MAD","ATL",
3534.00,"GEO","JFK",
3534.00,"IAH","CZM",
3534.00,"PUJ","JFK",
3534.00,"ICN","ORD",
3534.00,"EWR","YHZ",
3535.00,"YUL","ORD",
3537.00,"GDL","LAX",
3537.00,"FPO","MIA",
3537.00,"JFK","MAD",
3537.00,"PDX","YVR",
3537.00,"SDQ","MCO",
3538.00,"MEX","ORD",
3538.00,"EWR","POS",
3538.00,"MSP","YEG",
3538.00,"SDQ","FLL",
3538.00,"LIM","JFK",
3538.00,"LIM","FLL",
3539.00,"SJD","PHX",
3539.00,"MSP","YEG",
3540.00,"DFW","MEX",
3540.00,"CUN","IAH",
3540.00,"PLS","ATL",
3540.00,"EDI","ORD",
3541.00,"TGU","MIA",
3542.00,"FLL","PAP",
3542.00,"BOG","DFW",
3542.00,"MEL","HNL",
3542.00,"YYZ","IAH",
3542.00,"BWI","MBJ",
3543.00,"LAX","MEX",
3543.00,"YVR","SNA",
3543.00,"JFK","MXP",
3544.00,"MAD","PHL",
3544.00,"SIN","LAX",
3544.00,"HNL","MNL",
3544.00,"SEA","PVG",
3545.00,"LAX","GDL",
3545.00,"EWR","YOW",
3545.00,"PTY","ORD",
3545.00,"SJO","MCO",
3545.00,"POS","JFK",
3545.00,"FLL","LIM",
3546.00,"LAX","MAD",
3546.00,"SAP","IAH",
3546.00,"YYZ","JFK",
3547.00,"MEX","IAH",
3547.00,"SJD","ATL",
3547.00,"YVR","MSP",
3547.00,"JFK","LIM",
3547.00,"SJC","GDL",
3548.00,"JFK","SXM",
3548.00,"GDL","ORD",
3548.00,"CLO","MIA",
3549.00,"NAS","JFK",
3549.00,"FLL","CUN",
3549.00,"SNN","BOS",
3549.00,"SYD","JFK",
3549.00,"CDG","PHL",
3550.00,"EWR","OSL",
3550.00,"IAH","POS",
3550.00,"KEF","SEA",
3550.00,"STI","MIA",
3551.00,"ZRH","EWR",
3551.00,"PHL","LIS",
3551.00,"SFO","YVR",
3551.00,"JFK","SIN",
3551.00,"ATL","SXM",
3551.00,"LAX","SIN",
3551.00,"LAX","YEG",
3552.00,"DFW","SAL",
3553.00,"BSB","ATL",
3553.00,"MIA","SKB",
3554.00,"HAV","MIA",
3554.00,"YVR","OGG",
3555.00,"MIA","MAO",
3555.00,"DTW","CUN",
3555.00,"YYZ","SAN",
3556.00,"BOG","FLL",
3556.00,"YVR","LAS",
3557.00,"HNL","BNE",
3558.00,"IAD","MAN",
3558.00,"ATL","MGA",
3558.00,"SDQ","EWR",
3559.00,"FLL","BOG",
3559.00,"MIA","TGU",
3559.00,"BOS","PTY",
3559.00,"SNN","BOS",
3559.00,"FCO","ORD",
3559.00,"JFK","MAD",
3559.00,"LAX","CUN",
3560.00,"SFO","CUN",
3560.00,"PTY","ORD",
3560.00,"YUL","IAD",
3561.00,"NGO","GUM",
3561.00,"YVR","SNA",
3561.00,"MAN","CLT",
3562.00,"SFO","YEG",
3562.00,"ATH","JFK",
3562.00,"MAD","IAD",
3563.00,"PLS","EWR",
3563.00,"SNN","JFK",
3563.00,"JFK","CTG",
3564.00,"ATL","SJD",
3564.00,"JFK","YYZ",
3564.00,"PTY","ORD",
3564.00,"AKL","HNL",
3564.00,"YYC","OGG",
3565.00,"LIM","FLL",
3565.00,"PAP","FLL",
3565.00,"MBJ","DFW",
3565.00,"LIH","YVR",
3566.00,"LAS","YVR",
3566.00,"SVO","IAD",
3567.00,"SNN","PHL",
3567.00,"IAD","MEX",
3567.00,"SJO","CLT",
3567.00,"SJD","DEN",
3568.00,"HNL","TPE",
3569.00,"EWR","AMS",
3569.00,"CLT","MAN",
3570.00,"YEG","IAH",
3571.00,"IAD","YYZ",
3571.00,"ORD","YYC",
3571.00,"ORD","GDL",
3572.00,"IAD","PEK",
3572.00,"GUM","NGO",
3572.00,"SDQ","FLL",
3572.00,"JFK","YYZ",
3572.00,"POP","JFK",
3573.00,"LIM","LAX",
3573.00,"ATL","STR",
3573.00,"MEX","DTW",
3574.00,"JFK","KIN",
3574.00,"SAL","JFK",
3574.00,"MTY","ATL",
3574.00,"POS","IAH",
3575.00,"BOS","BDA",
3575.00,"IAD","YOW",
3576.00,"PHL","AMS",
3576.00,"LAS","YVR",
3576.00,"YVR","JFK",
3576.00,"IAD","YVR",
3577.00,"SDQ","BOS",
3577.00,"MGA","ATL",
3577.00,"KIX","SPN",
3578.00,"YVR","PHX",
3578.00,"YOW","IAD",
3578.00,"DUB","IAD",
3579.00,"BZE","ATL",
3579.00,"ATL","GCM",
3579.00,"CDG","DTW",
3579.00,"HKG","SFO",
3580.00,"BJX","DFW",
3580.00,"JFK","YYZ",
3580.00,"JFK","LIM",
3580.00,"MIA","TGU",
3581.00,"NRT","SEA",
3581.00,"MBJ","MCO",
3582.00,"ICN","IAH",
3582.00,"FLL","MBJ",
3582.00,"EWR","YUL",
3582.00,"SJD","LAX",
3583.00,"SXM","JFK",
3583.00,"UVF","ATL",
3584.00,"PHL","YQB",
3585.00,"ICN","SEA",
3585.00,"CUN","JFK",
3586.00,"DUS","RSW",
3586.00,"MIA","BDA",
3586.00,"FLL","LIM",
3586.00,"IAD","CPH",
3586.00,"LAX","SIN",
3586.00,"MCO","YOW",
3587.00,"MBJ","ATL",
3587.00,"SJD","SFO",
3588.00,"DFW","CUN",
3588.00,"ORD","SJD",
3588.00,"TPE","HNL",
3588.00,"JFK","RUH",
3589.00,"YYC","SLC",
3589.00,"NRT","SJC",
3589.00,"GDL","SFO",
3589.00,"IAD","NRT",
3589.00,"NAS","BWI",
3589.00,"IAH","CUN",
3589.00,"JFK","POS",
3589.00,"SEA","ICN",
3589.00,"MIA","HAV",
3590.00,"SNA","MEX",
3590.00,"NGO","DTW",
3590.00,"YOW","DTW",
3591.00,"DFW","BJX",
3591.00,"BWI","CUN",
3591.00,"MAN","IAD",
3591.00,"ORD","YUL",
3591.00,"PTY","ORD",
3591.00,"ATL","MAN",
3591.00,"JFK","BOG",
3591.00,"JFK","UVF",
3591.00,"JFK","ACC",
3592.00,"SAN","YYZ",
3592.00,"STR","ATL",
3592.00,"YYZ","RSW",
3592.00,"IAD","MAN",
3592.00,"SXM","PHL",
3592.00,"EWR","YYZ",
3593.00,"PHL","AUA",
3593.00,"GDL","LAX",
3593.00,"KIN","ATL",
3595.00,"RSW","YYZ",
3595.00,"FLL","YUL",
3595.00,"JFK","MEX",
3595.00,"YYZ","ORD",
3595.00,"PVR","DFW",
3596.00,"YXE","MSP",
3596.00,"BOG","JFK",
3596.00,"BOG","FLL",
3597.00,"JFK","VIE",
3597.00,"ORD","YUL",
3597.00,"MLM","LAX",
3597.00,"CUN","BWI",
3597.00,"BCN","PHL",
3598.00,"SJD","ORD",
3598.00,"SJU","PUJ",
3598.00,"YQB","PHL",
3598.00,"BOG","JFK",
3598.00,"IAH","PVR",
3599.00,"ATL","MGA",
3599.00,"YYC","SFO",
3600.00,"HNL","BNE",
3600.00,"BNE","HNL",
3600.00,"BOG","FLL",
3600.00,"FLL","SJO",
3600.00,"MDE","FLL",
3601.00,"TPA","YYZ",
3602.00,"PUJ","BWI",
3602.00,"LAS","MEX",
3602.00,"BDA","BOS",
3602.00,"DFW","BOG",
3602.00,"ATL","BZE",
3602.00,"GDL","SJC",
3603.00,"PHL","YQB",
3603.00,"JFK","POS",
3603.00,"JFK","MBJ",
3603.00,"GDL","IAH",
3604.00,"SJO","FLL",
3604.00,"SIN","LAX",
3604.00,"MEX","IAD",
3605.00,"EWR","OSL",
3605.00,"YEG","LAX",
3605.00,"AGP","JFK",
3605.00,"AKL","HNL",
3606.00,"MEL","LAX",
3606.00,"LIM","FLL",
3607.00,"IAD","JED",
3607.00,"DCA","YYZ",
3607.00,"LIS","PHL",
3607.00,"FLL","LIM",
3607.00,"LAX","MEL",
3608.00,"MAO","MIA",
3608.00,"ORD","EDI",
3608.00,"MEX","MIA",
3609.00,"CUR","MIA",
3609.00,"PVG","LAX",
3609.00,"LAX","LIM",
3609.00,"BJX","LAX",
3610.00,"CDG","ORD",
3610.00,"JFK","MEX",
3611.00,"YTZ","MDW",
3611.00,"SFO","PVR",
3611.00,"ICN","SFO",
3612.00,"ORD","GDL",
3612.00,"YYC","ORD",
3612.00,"AMS","EWR",
3612.00,"FLL","SJO",
3612.00,"PHX","GDL",
3613.00,"JFK","SIN",
3613.00,"IAH","MEX",
3614.00,"MEX","JFK",
3614.00,"LAX","MEX",
3614.00,"IAH","PVR",
3614.00,"SNA","YVR",
3615.00,"MDE","FLL",
3615.00,"IAH","YEG",
3615.00,"CLO","MIA",
3615.00,"PHL","EDI",
3615.00,"PHL","NAS",
3616.00,"BDA","BOS",
3617.00,"LIS","EWR",
3617.00,"CLO","MIA",
3617.00,"MIA","CUR",
3617.00,"IAD","LHR",
3618.00,"SFB","MAN",
3618.00,"BWI","PUJ",
3618.00,"GCM","ATL",
3618.00,"MSP","YUL",
3619.00,"OSL","EWR",
3619.00,"SEA","YEG",
3619.00,"SEA","YYC",
3619.00,"EWR","STR",
3619.00,"YVR","JFK",
3619.00,"EDI","EWR",
3619.00,"LIM","DFW",
3619.00,"YXE","MSP",
3620.00,"ORD","YUL",
3620.00,"CUN","MDW",
3620.00,"PUJ","MDW",
3621.00,"ATL","CZM",
3621.00,"PHL","SXM",
3621.00,"MUC","ORD",
3622.00,"MIA","MDE",
3622.00,"YEG","LAX",
3623.00,"MCO","CUN",
3623.00,"ANU","MIA",
3623.00,"ORD","MEX",
3623.00,"CUN","DFW",
3624.00,"JFK","ZRH",
3624.00,"BOS","NAS",
3624.00,"IAH","SIN",
3625.00,"CLO","MIA",
3625.00,"EWR","BOM",
3625.00,"JFK","YVR",
3626.00,"ICN","SFO",
3627.00,"MDE","MIA",
3627.00,"LAX","YEG",
3627.00,"ORD","FCO",
3628.00,"NCE","JFK",
3628.00,"GDL","SMF",
3628.00,"LAX","MEL",
3628.00,"SMF","GDL",
3629.00,"SAP","MIA",
3629.00,"YUL","DFW",
3629.00,"BOG","FLL",
3629.00,"JFK","YVR",
3629.00,"OSL","OAK",
3629.00,"MEX","DFW",
3630.00,"SFO","SJD",
3630.00,"DEN","PVR",
3630.00,"SAT","MEX",
3630.00,"ARN","LAX",
3630.00,"ORD","PTY",
3630.00,"BWI","PUJ",
3630.00,"NAS","EWR",
3631.00,"ATL","SJD",
3631.00,"OGG","YVR",
3631.00,"ANC","YVR",
3631.00,"CUN","DEN",
3632.00,"BOS","NRT",
3632.00,"SAL","DFW",
3632.00,"LAS","YYC",
3632.00,"CUN","MCO",
3632.00,"NGO","DTW",
3632.00,"EWR","ANU",
3632.00,"JFK","UVF",
3633.00,"MIA","SAP",
3633.00,"JFK","CUN",
3633.00,"KIN","JFK",
3634.00,"YYZ","TPA",
3634.00,"LAX","LIM",
3634.00,"SNA","MEX",
3634.00,"IAD","YUL",
3634.00,"KIN","FLL",
3634.00,"LAS","YYC",
3635.00,"JFK","POS",
3635.00,"ATL","KIN",
3635.00,"ATL","MBJ",
3637.00,"SAT","MEX",
3637.00,"GDL","SMF",
3637.00,"FAT","GDL",
3637.00,"SFO","YVR",
3637.00,"REC","MIA",
3637.00,"ATL","BSB",
3637.00,"CLO","MIA",
3638.00,"ZRH","IAD",
3638.00,"ATL","GDL",
3638.00,"SIN","JFK",
3639.00,"EWR","STI",
3639.00,"JED","IAD",
3639.00,"AMM","JFK",
3639.00,"SAP","ATL",
3640.00,"BOS","SNN",
3640.00,"BDA","ATL",
3640.00,"ATL","MTY",
3640.00,"AUS","LHR",
3641.00,"SEA","YLW",
3641.00,"TPE","HNL",
3641.00,"UIO","ATL",
3641.00,"PVR","IAH",
3641.00,"SJC","NRT",
3642.00,"PEK","ORD",
3642.00,"FRA","JFK",
3642.00,"GRU","CLT",
3643.00,"YHZ","EWR",
3643.00,"LHR","AUS",
3643.00,"DEN","YYZ",
3643.00,"CDG","SFO",
3643.00,"KIX","GUM",
3644.00,"IAH","PVR",
3645.00,"YVR","LAS",
3645.00,"MCO","SJO",
3645.00,"EDI","PHL",
3645.00,"AUA","BWI",
3645.00,"PVR","IAH",
3645.00,"MGA","ATL",
3645.00,"PDX","NRT",
3646.00,"IAH","POS",
3646.00,"JFK","POS",
3647.00,"MAR","MIA",
3647.00,"YUL","DFW",
3648.00,"BOG","MCO",
3648.00,"JFK","LIM",
3648.00,"GIG","CLT",
3649.00,"MSP","YXE",
3649.00,"ATL","BDA",
3650.00,"GDL","LAS",
3650.00,"MBJ","FLL",
3650.00,"ATL","FRA",
3650.00,"PUJ","BWI",
3650.00,"BCN","CLT",
3651.00,"BOM","EWR",
3651.00,"BRU","EWR",
3651.00,"JFK","KWI",
3651.00,"SNA","MEX",
3651.00,"JFK","PAP",
3652.00,"DFW","PVR",
3652.00,"JFK","MAD",
3652.00,"MCO","SJO",
3652.00,"GLA","MCO",
3653.00,"KIN","ATL",
3653.00,"BOS","SDQ",
3654.00,"PHX","YYZ",
3655.00,"ORD","GDL",
3655.00,"DTW","MNL",
3655.00,"NRT","SJC",
3655.00,"AUA","JFK",
3656.00,"ATL","CZM",
3657.00,"BWI","CUN",
3657.00,"OSL","EWR",
